chr1	1715158	1715762	.	883	.	12.91077	-1.00000	3.71578	302
chr1	1779827	1780431	.	822	.	21.65192	-1.00000	4.91947	302
chr1	1780029	1780633	.	603	.	19.10631	-1.00000	4.91947	302
chr1	1781176	1781472	.	544	.	9.81699	-1.00000	3.25546	148
chr1	1847066	1847401	.	1000	.	108.58010	-1.00000	4.91947	154
chr1	1847103	1847353	.	1000	.	68.39787	-1.00000	3.02044	125
chr1	1847117	1847721	.	1000	.	33.33008	-1.00000	4.91947	302
chr1	1855752	1856002	.	639	.	16.46458	-1.00000	1.08981	125
chr1	1858762	1859012	.	595	.	21.40999	-1.00000	1.58668	125
chr1	1858764	1859368	.	631	.	17.74592	-1.00000	4.91947	302
chr1	1858778	1859013	.	1000	.	80.40514	-1.00000	4.91947	88
chr1	1883230	1883834	.	1000	.	37.91532	-1.00000	4.91947	302
chr1	1883461	1883757	.	1000	.	30.38556	-1.00000	3.95602	148
chr1	1883571	1883639	.	1000	.	109.14008	-1.00000	3.67550	24
chr1	1889136	1889740	.	548	.	14.82004	-1.00000	4.27943	302
chr1	1906321	1906571	.	697	.	17.32564	-1.00000	1.19759	125
chr1	2175751	2176047	.	1000	.	54.47858	-1.00000	3.95602	148
chr1	2175836	2176086	.	638	.	19.03980	-1.00000	1.36131	125
chr1	2199059	2199663	.	1000	.	52.98350	-1.00000	4.91947	302
chr1	2199262	2199866	.	1000	.	25.31013	-1.00000	4.91947	302
chr1	2207012	2207616	.	561	.	17.95000	-1.00000	4.91947	302
chr1	2207224	2207828	.	561	.	9.02733	-1.00000	2.78555	302
chr1	2227406	2228010	.	769	.	25.17495	-1.00000	4.91947	302
chr1	2227617	2228221	.	754	.	9.90751	-1.00000	3.05548	302
chr1	2232853	2233457	.	1000	.	38.43410	-1.00000	4.91947	302
chr1	2279881	2280485	.	711	.	24.73175	-1.00000	4.91947	302
chr1	2345674	2346084	.	551	.	21.34142	-1.00000	0.52334	205
chr1	2345766	2345985	.	1000	.	60.26408	-1.00000	4.91947	114
chr1	2345781	2346385	.	859	.	11.54373	-1.00000	3.39589	302
chr1	2391448	2392052	.	967	.	29.43188	-1.00000	4.91947	302
chr1	2412317	2412921	.	860	.	24.72899	-1.00000	4.91947	302
chr1	2483153	2483449	.	1000	.	21.54892	-1.00000	3.95602	148
chr1	2530542	2531146	.	652	.	23.82342	-1.00000	4.91947	302
chr1	2530749	2531353	.	623	.	17.33645	-1.00000	4.91947	302
chr1	2530932	2531228	.	1000	.	20.00079	-1.00000	3.95602	148
chr1	2544122	2544418	.	620	.	11.88771	-1.00000	3.57784	148
chr1	2560561	2561165	.	992	.	33.85393	-1.00000	4.91947	302
chr1	2560757	2561007	.	939	.	22.57121	-1.00000	1.70049	125
chr1	2585635	2586141	.	1000	.	15.25350	-1.00000	4.26716	464
chr1	2585635	2586141	.	1000	.	161.75481	-1.00000	4.91947	262
chr1	2585719	2586129	.	962	.	26.48284	-1.00000	1.42989	205
chr1	2585773	2586069	.	1000	.	43.83182	-1.00000	3.95602	148
chr1	2585848	2586098	.	1000	.	31.18745	-1.00000	2.19477	125
chr1	3618788	3619392	.	684	.	19.40284	-1.00000	4.91947	302
chr1	3624543	3625147	.	646	.	18.43451	-1.00000	4.91947	302
chr1	3625511	3626115	.	1000	.	57.44995	-1.00000	4.91947	302
chr1	3625642	3625938	.	1000	.	21.50823	-1.00000	3.95602	148
chr1	3625671	3625921	.	1000	.	37.83755	-1.00000	2.40510	125
chr1	3625712	3626316	.	965	.	30.71755	-1.00000	4.91947	302
chr1	3750669	3751019	.	1000	.	106.67989	-1.00000	4.91947	190
chr1	3750759	3751363	.	1000	.	47.91154	-1.00000	4.91947	302
chr1	3759667	3760343	.	1000	.	328.75793	-1.00000	4.91947	332
chr1	3759667	3760343	.	1000	.	99.46324	-1.00000	4.91947	531
chr1	3759774	3760184	.	1000	.	35.73111	-1.00000	2.40751	205
chr1	3759849	3760099	.	1000	.	58.05160	-1.00000	2.96708	125
chr1	3771996	3772600	.	543	.	8.36658	-1.00000	2.54682	302
chr1	3774799	3775271	.	1000	.	166.74475	-1.00000	4.91947	239
chr1	3774799	3775277	.	1000	.	51.00675	-1.00000	4.91947	443
chr1	3774810	3775106	.	1000	.	36.36454	-1.00000	3.95602	148
chr1	3774816	3775226	.	1000	.	37.74103	-1.00000	2.50051	205
chr1	3774920	3775007	.	1000	.	97.02513	-1.00000	3.67550	70
chr1	3793318	3793922	.	1000	.	54.47429	-1.00000	4.91947	302
chr1	3796472	3796722	.	1000	.	25.05941	-1.00000	1.90114	125
chr1	3803894	3804498	.	1000	.	45.54400	-1.00000	4.91947	302
chr1	3804094	3804698	.	862	.	28.24339	-1.00000	4.91947	302
chr1	3807823	3808073	.	1000	.	28.21749	-1.00000	2.09850	125
chr1	3807827	3808123	.	659	.	14.19317	-1.00000	3.95602	148
chr1	3831732	3831982	.	552	.	22.01891	-1.00000	1.64304	125
chr1	3857385	3857635	.	783	.	16.14562	-1.00000	1.04601	125
chr1	3926989	3927239	.	1000	.	30.22586	-1.00000	2.16829	125
chr1	3927049	3927345	.	1000	.	29.23454	-1.00000	3.95602	148
chr1	4328334	4328938	.	1000	.	44.94995	-1.00000	4.91947	302
chr1	4603239	4603851	.	1000	.	220.64520	-1.00000	4.91947	325
chr1	4603239	4603854	.	1000	.	78.14099	-1.00000	4.91947	527
chr1	4612848	4613452	.	1000	.	71.16740	-1.00000	4.91947	302
chr1	4613047	4613651	.	883	.	29.92191	-1.00000	4.91947	302
chr1	4777978	4778582	.	702	.	27.65833	-1.00000	4.91947	302
chr1	4778193	4778443	.	1000	.	29.47514	-1.00000	2.14063	125
chr1	5304751	5305001	.	1000	.	37.83860	-1.00000	2.40495	125
chr1	5885668	5886272	.	1000	.	40.07280	-1.00000	4.91947	302
chr1	5885810	5886106	.	1000	.	23.69112	-1.00000	3.95602	148
chr1	5885877	5886481	.	1000	.	9.13249	-1.00000	2.82653	302
chr1	5885890	5886134	.	1000	.	359.80210	-1.00000	3.67550	119
chr1	6199409	6200013	.	1000	.	45.59068	-1.00000	4.91947	302
chr1	6313338	6313942	.	792	.	25.55003	-1.00000	4.91947	302
chr1	6316997	6317601	.	644	.	19.88576	-1.00000	4.91947	302
chr1	6317064	6317314	.	1000	.	37.11422	-1.00000	2.36028	125
chr1	6317288	6317892	.	597	.	3.71869	-1.00000	0.78370	302
chr1	6359652	6360216	.	1000	.	247.51498	-1.00000	4.91947	275
chr1	6359652	6360260	.	1000	.	102.05599	-1.00000	4.91947	475
chr1	6359755	6360165	.	1000	.	38.29353	-1.00000	2.48883	205
chr1	6359814	6360064	.	1000	.	98.26318	-1.00000	3.67550	125
chr1	6359815	6360111	.	1000	.	23.53114	-1.00000	3.95602	148
chr1	6426208	6426812	.	1000	.	37.78416	-1.00000	4.91947	302
chr1	6426399	6426649	.	712	.	17.60138	-1.00000	1.21903	125
chr1	6426408	6427012	.	937	.	17.12214	-1.00000	4.91947	302
chr1	6429538	6430142	.	1000	.	55.47701	-1.00000	4.91947	302
chr1	6429687	6429937	.	766	.	19.31934	-1.00000	1.39297	125
chr1	6429729	6430025	.	617	.	13.30036	-1.00000	3.49420	148
chr1	6429743	6430347	.	746	.	29.17483	-1.00000	4.91947	302
chr1	6584828	6585078	.	776	.	21.38456	-1.00000	1.58605	125
chr1	6600785	6601389	.	1000	.	76.61745	-1.00000	4.91947	302
chr1	6600988	6601592	.	736	.	43.50918	-1.00000	4.91947	302
chr1	6666668	6667075	.	1000	.	129.67544	-1.00000	4.91947	210
chr1	6666682	6667092	.	1000	.	43.26139	-1.00000	2.60888	205
chr1	6666761	6667011	.	1000	.	43.42212	-1.00000	2.61968	125
chr1	6672330	6673060	.	1000	.	435.07843	-1.00000	4.91947	418
chr1	6672560	6672970	.	1000	.	66.24219	-1.00000	3.07151	205
chr1	6701619	6702223	.	776	.	30.95802	-1.00000	4.91947	302
chr1	6701832	6702436	.	753	.	13.13015	-1.00000	3.75238	302
chr1	6784607	6785211	.	952	.	30.09880	-1.00000	4.91947	302
chr1	6795790	6796040	.	952	.	23.58513	-1.00000	1.79055	125
chr1	6960525	6960775	.	559	.	18.03946	-1.00000	1.27009	125
chr1	6960726	6960976	.	559	.	5.12855	-1.00000	-0.05594	125
chr1	7572714	7572964	.	928	.	24.44083	-1.00000	1.84242	125
chr1	7586236	7586532	.	1000	.	23.59150	-1.00000	3.95602	148
chr1	7586285	7586463	.	1000	.	202.42550	-1.00000	3.67550	100
chr1	7629536	7629786	.	1000	.	38.89828	-1.00000	2.39129	125
chr1	7831319	7831923	.	1000	.	70.85716	-1.00000	4.91947	302
chr1	7831431	7831841	.	656	.	16.58560	-1.00000	-0.31851	205
chr1	7831452	7831748	.	802	.	16.17697	-1.00000	3.95602	148
chr1	7831492	7831742	.	1000	.	35.43787	-1.00000	2.32148	125
chr1	7831518	7832122	.	801	.	18.16487	-1.00000	4.91947	302
chr1	8004699	8005116	.	1000	.	145.68800	-1.00000	4.91947	240
chr1	8004769	8005019	.	648	.	27.41024	-1.00000	2.05606	125
chr1	8004837	8005441	.	1000	.	59.89794	-1.00000	4.91947	302
chr1	8014870	8015474	.	1000	.	45.86075	-1.00000	4.91947	302
chr1	8014949	8015359	.	870	.	19.86614	-1.00000	0.24205	205
chr1	8015014	8015310	.	1000	.	36.20206	-1.00000	3.95602	148
chr1	8015074	8015324	.	1000	.	25.30762	-1.00000	1.90723	125
chr1	8026122	8026726	.	766	.	21.78576	-1.00000	4.91947	302
chr1	8107979	8108229	.	1000	.	32.53592	-1.00000	2.23130	125
chr1	8197806	8198102	.	1000	.	44.90070	-1.00000	3.95602	148
chr1	8197834	8198084	.	1000	.	52.67831	-1.00000	3.02630	125
chr1	8216041	8216291	.	1000	.	32.81265	-1.00000	2.24753	125
chr1	8388863	8389467	.	1000	.	80.44111	-1.00000	4.91947	302
chr1	8389041	8389291	.	1000	.	79.76584	-1.00000	3.67550	125
chr1	8409437	8410041	.	744	.	24.34023	-1.00000	4.91947	302
chr1	8412045	8412649	.	867	.	27.29863	-1.00000	4.91947	302
chr1	8422501	8423105	.	764	.	22.44101	-1.00000	4.91947	302
chr1	8439246	8439496	.	591	.	16.29356	-1.00000	1.06765	125
chr1	8518122	8518726	.	1000	.	64.08982	-1.00000	4.91947	302
chr1	8518322	8518926	.	946	.	16.44686	-1.00000	4.45584	302
chr1	8542131	8542558	.	1000	.	181.99828	-1.00000	4.91947	238
chr1	8542190	8542486	.	1000	.	43.26894	-1.00000	3.95602	148
chr1	8542211	8542461	.	1000	.	87.92862	-1.00000	3.67550	125
chr1	8542268	8542872	.	1000	.	49.31992	-1.00000	4.91947	302
chr1	8571454	8572058	.	1000	.	38.41248	-1.00000	4.91947	302
chr1	8571654	8572258	.	1000	.	4.47995	-1.00000	1.07308	302
chr1	8626308	8626912	.	1000	.	53.40576	-1.00000	4.91947	302
chr1	8626435	8626731	.	715	.	14.25658	-1.00000	3.95602	148
chr1	8626480	8626730	.	1000	.	99.13984	-1.00000	3.67550	125
chr1	8626510	8627114	.	982	.	30.98678	-1.00000	4.91947	302
chr1	8666396	8667000	.	1000	.	31.35299	-1.00000	4.91947	302
chr1	8666597	8667201	.	888	.	22.01398	-1.00000	4.91947	302
chr1	8670288	8670538	.	542	.	16.89863	-1.00000	1.14601	125
chr1	8679152	8679756	.	1000	.	43.91960	-1.00000	4.91947	302
chr1	8703329	8703655	.	1000	.	100.23338	-1.00000	4.91947	161
chr1	8703387	8703991	.	1000	.	19.48867	-1.00000	4.91947	302
chr1	8703389	8703639	.	912	.	26.66728	-1.00000	1.97792	125
chr1	8703411	8703707	.	816	.	14.89298	-1.00000	3.95602	148
chr1	8721630	8722234	.	1000	.	74.86255	-1.00000	4.91947	302
chr1	8763965	8764261	.	658	.	13.73737	-1.00000	3.95602	148
chr1	8764006	8764256	.	832	.	23.16475	-1.00000	1.74996	125
chr1	8789284	8789580	.	1000	.	19.69087	-1.00000	3.95602	148
chr1	8789333	8789583	.	1000	.	37.75719	-1.00000	2.40684	125
chr1	8789490	8789786	.	590	.	2.88606	-1.00000	0.55913	148
chr1	8790364	8790968	.	967	.	28.75545	-1.00000	4.91947	302
chr1	8790485	8790735	.	1000	.	20.55004	-1.00000	1.50009	125
chr1	8790572	8791176	.	685	.	21.40238	-1.00000	4.91947	302
chr1	8790789	8791393	.	685	.	6.73034	-1.00000	1.95376	302
chr1	8817487	8818091	.	878	.	32.65912	-1.00000	4.91947	302
chr1	8817782	8818386	.	635	.	10.32308	-1.00000	3.18539	302
chr1	8878323	8878619	.	737	.	6.56444	-1.00000	1.90770	148
chr1	8880231	8880835	.	544	.	23.90645	-1.00000	4.91947	302
chr1	8880243	8880446	.	1000	.	83.76145	-1.00000	4.91947	83
chr1	9185011	9185615	.	741	.	22.27208	-1.00000	4.91947	302
chr1	9275301	9275905	.	1000	.	35.85626	-1.00000	4.91947	302
chr1	9410892	9411142	.	1000	.	47.21751	-1.00000	2.75724	125
chr1	9410908	9411088	.	1000	.	64.89092	-1.00000	4.91947	93
chr1	9435170	9435420	.	1000	.	37.26363	-1.00000	2.37579	125
chr1	9538940	9539190	.	878	.	22.47736	-1.00000	1.69843	125
chr1	9626984	9627234	.	1000	.	23.21419	-1.00000	1.76079	125
chr1	9714238	9714488	.	1000	.	28.57265	-1.00000	2.10585	125
chr1	9774784	9775034	.	687	.	17.73169	-1.00000	1.23385	125
chr1	9805199	9805449	.	662	.	23.72246	-1.00000	1.80338	125
chr1	9901512	9902116	.	836	.	26.86608	-1.00000	4.91947	302
chr1	9901669	9901965	.	1000	.	17.65938	-1.00000	3.95602	148
chr1	9901689	9901939	.	1000	.	26.12783	-1.00000	1.96536	125
chr1	9943362	9943612	.	565	.	20.04761	-1.00000	1.45584	125
chr1	10188355	10188959	.	596	.	19.88309	-1.00000	4.91947	302
chr1	10210147	10210751	.	679	.	23.19650	-1.00000	4.91947	302
chr1	10210346	10210950	.	679	.	3.99865	-1.00000	0.88558	302
chr1	10398575	10399179	.	816	.	26.31109	-1.00000	4.91947	302
chr1	10400594	10400791	.	1000	.	70.31911	-1.00000	4.91947	123
chr1	10400624	10401228	.	655	.	20.77657	-1.00000	4.91947	302
chr1	10400641	10400891	.	657	.	17.21087	-1.00000	1.18313	125
chr1	10459063	10459667	.	1000	.	54.91927	-1.00000	4.91947	302
chr1	10459266	10459870	.	1000	.	3.70222	-1.00000	0.77932	302
chr1	10472249	10472853	.	631	.	17.76584	-1.00000	4.91947	302
chr1	10472451	10473055	.	631	.	3.74612	-1.00000	0.79249	302
chr1	10474853	10475103	.	835	.	20.87379	-1.00000	1.53563	125
chr1	10511153	10511757	.	1000	.	37.78384	-1.00000	4.91947	302
chr1	10646601	10646897	.	871	.	15.15103	-1.00000	3.95602	148
chr1	10717311	10717618	.	1000	.	99.75370	-1.00000	4.91947	105
chr1	10717311	10717631	.	1000	.	35.61484	-1.00000	4.91947	307
chr1	10717361	10717611	.	1000	.	39.00804	-1.00000	2.41001	125
chr1	11099784	11100199	.	1000	.	117.92307	-1.00000	4.91947	212
chr1	11099784	11100199	.	1000	.	22.91436	-1.00000	4.91947	414
chr1	11262535	11263139	.	938	.	25.46498	-1.00000	4.91947	302
chr1	11273679	11274283	.	625	.	19.62925	-1.00000	4.91947	302
chr1	11273901	11274505	.	625	.	5.37975	-1.00000	1.42261	302
chr1	11279708	11279958	.	1000	.	32.08305	-1.00000	2.21755	125
chr1	11298678	11299282	.	1000	.	32.99537	-1.00000	4.91947	302
chr1	11315170	11315420	.	1000	.	37.16140	-1.00000	2.35969	125
chr1	11394491	11395095	.	1000	.	34.29116	-1.00000	4.91947	302
chr1	11394628	11394878	.	826	.	18.75352	-1.00000	1.33471	125
chr1	11394930	11395180	.	826	.	9.06200	-1.00000	0.13651	125
chr1	11448450	11448700	.	1000	.	28.53449	-1.00000	2.10670	125
chr1	11615302	11615388	.	1000	.	118.76275	-1.00000	3.67550	29
chr1	11671473	11671769	.	1000	.	23.42677	-1.00000	3.95602	148
chr1	11671602	11671664	.	1000	.	154.23983	-1.00000	3.67550	18
chr1	11697146	11697442	.	1000	.	21.51299	-1.00000	3.95602	148
chr1	11697186	11697484	.	1000	.	99.63554	-1.00000	4.91947	132
chr1	11697198	11697448	.	1000	.	29.17738	-1.00000	2.12297	125
chr1	11711184	11711480	.	583	.	16.96835	-1.00000	3.95602	148
chr1	11719838	11720088	.	583	.	15.87088	-1.00000	1.00862	125
chr1	11737083	11737687	.	593	.	19.87852	-1.00000	4.91947	302
chr1	11737284	11737888	.	589	.	12.86037	-1.00000	3.71771	302
chr1	11740717	11741321	.	907	.	31.19014	-1.00000	4.91947	302
chr1	11740830	11741126	.	566	.	14.04770	-1.00000	3.95602	148
chr1	11740894	11741144	.	1000	.	60.29652	-1.00000	2.94722	125
chr1	11742137	11742426	.	1000	.	117.41969	-1.00000	4.91947	165
chr1	11742199	11742803	.	751	.	29.77971	-1.00000	4.91947	302
chr1	11749227	11749477	.	1000	.	25.20988	-1.00000	1.90210	125
chr1	11790722	11791326	.	1000	.	35.78932	-1.00000	4.91947	302
chr1	11797688	11798810	.	1000	.	128.02117	-1.00000	4.91947	394
chr1	11797688	11798810	.	1000	.	65.90280	-1.00000	4.91947	816
chr1	11797688	11798810	.	1000	.	92.99203	-1.00000	4.91947	610
chr1	11797823	11798119	.	1000	.	36.23060	-1.00000	3.95602	148
chr1	11797867	11798117	.	1000	.	76.21684	-1.00000	3.67550	125
chr1	11798406	11798702	.	1000	.	24.79839	-1.00000	3.95602	148
chr1	11798492	11798742	.	1000	.	67.63372	-1.00000	3.02751	125
chr1	11805027	11805631	.	886	.	28.50795	-1.00000	4.91947	302
chr1	11806001	11806605	.	1000	.	40.01859	-1.00000	4.91947	302
chr1	11806118	11806368	.	577	.	12.53914	-1.00000	0.57516	125
chr1	11806332	11806936	.	569	.	15.97202	-1.00000	4.24715	302
chr1	11841316	11841726	.	868	.	20.38915	-1.00000	0.33607	205
chr1	11841362	11841731	.	1000	.	138.89104	-1.00000	4.91947	168
chr1	11842107	11842663	.	1000	.	184.80450	-1.00000	4.91947	330
chr1	11842107	11842663	.	1000	.	24.79040	-1.00000	4.91947	532
chr1	11842209	11842619	.	1000	.	36.61390	-1.00000	2.53275	205
chr1	11842293	11842589	.	1000	.	36.36067	-1.00000	3.95602	148
chr1	11842294	11842544	.	1000	.	50.16059	-1.00000	2.85848	125
chr1	11842418	11842828	.	1000	.	9.39585	-1.00000	-0.41858	205
chr1	11882701	11883250	.	1000	.	192.26294	-1.00000	4.91947	335
chr1	11882701	11883250	.	1000	.	29.24328	-1.00000	4.91947	543
chr1	11882840	11883250	.	1000	.	38.41768	-1.00000	2.48657	205
chr1	11882892	11883142	.	1000	.	119.38146	-1.00000	3.67550	125
chr1	11882923	11883056	.	1000	.	91.77023	-1.00000	3.95602	95
chr1	11907838	11908442	.	1000	.	53.15691	-1.00000	4.91947	302
chr1	11908044	11908648	.	1000	.	32.08285	-1.00000	4.91947	302
chr1	11908486	11908782	.	674	.	12.04801	-1.00000	3.56589	148
chr1	11909682	11910286	.	1000	.	37.34719	-1.00000	4.91947	302
chr1	11934201	11934805	.	686	.	19.53845	-1.00000	4.91947	302
chr1	11934387	11934637	.	615	.	19.82759	-1.00000	1.43716	125
chr1	11955330	11955580	.	1000	.	44.04482	-1.00000	2.65077	125
chr1	11980037	11980641	.	1000	.	41.79846	-1.00000	4.91947	302
chr1	11983385	11983989	.	998	.	30.56570	-1.00000	4.91947	302
chr1	11997295	11997899	.	981	.	32.17912	-1.00000	4.91947	302
chr1	12005399	12005964	.	1000	.	276.12126	-1.00000	4.91947	283
chr1	12005399	12005976	.	1000	.	64.95131	-1.00000	4.91947	484
chr1	12005474	12005884	.	979	.	32.91922	-1.00000	2.13503	205
chr1	12005538	12005834	.	1000	.	43.49971	-1.00000	3.95602	148
chr1	12005600	12005850	.	1000	.	39.35294	-1.00000	2.40543	125
chr1	12018899	12019503	.	810	.	26.89838	-1.00000	4.91947	302
chr1	12019375	12019625	.	564	.	16.90409	-1.00000	1.14704	125
chr1	12038715	12039011	.	1000	.	37.71057	-1.00000	3.95602	148
chr1	12038758	12039008	.	1000	.	44.93567	-1.00000	2.64020	125
chr1	12040570	12040820	.	942	.	23.00250	-1.00000	1.73494	125
chr1	12065952	12066202	.	657	.	16.63935	-1.00000	1.11493	125
chr1	12114411	12114661	.	1000	.	25.42028	-1.00000	1.90527	125
chr1	12161720	12162324	.	1000	.	62.72521	-1.00000	4.91947	302
chr1	12161886	12162136	.	1000	.	42.50557	-1.00000	2.56300	125
chr1	12161913	12162209	.	1000	.	31.91061	-1.00000	3.95602	148
chr1	12167753	12168357	.	1000	.	77.06234	-1.00000	4.91947	302
chr1	12167879	12168129	.	1000	.	26.31097	-1.00000	1.97593	125
chr1	12175271	12175521	.	1000	.	29.86027	-1.00000	2.17443	125
chr1	12183590	12183840	.	1000	.	25.01899	-1.00000	1.89859	125
chr1	12210556	12210809	.	1000	.	94.35657	-1.00000	4.91947	135
chr1	12210590	12211194	.	818	.	22.59571	-1.00000	4.91947	302
chr1	12215533	12215776	.	1000	.	98.90881	-1.00000	4.91947	153
chr1	12215583	12216187	.	1000	.	26.03014	-1.00000	4.91947	302
chr1	12218461	12218918	.	1000	.	153.86142	-1.00000	4.91947	246
chr1	12218461	12218918	.	1000	.	25.13612	-1.00000	4.91947	447
chr1	12218614	12218838	.	1000	.	241.44186	-1.00000	3.67550	113
chr1	12218631	12218746	.	1000	.	60.26972	-1.00000	3.95602	44
chr1	12229852	12230102	.	735	.	17.39829	-1.00000	1.20351	125
chr1	12296060	12296394	.	1000	.	120.52962	-1.00000	4.91947	125
chr1	12296063	12296451	.	801	.	44.92934	-1.00000	4.91947	329
chr1	12433422	12433672	.	847	.	19.65509	-1.00000	1.42134	125
chr1	12441450	12441746	.	558	.	13.83509	-1.00000	3.95602	148
chr1	12441598	12441848	.	1000	.	28.84919	-1.00000	2.12152	125
chr1	12448599	12449420	.	1000	.	159.93713	-1.00000	4.91947	623
chr1	12448599	12449420	.	1000	.	496.69091	-1.00000	4.91947	420
chr1	12448806	12449216	.	1000	.	49.42575	-1.00000	3.07151	205
chr1	12448864	12449160	.	1000	.	41.01284	-1.00000	3.95602	148
chr1	12448913	12449142	.	1000	.	308.96261	-1.00000	3.67550	115
chr1	12449485	12449735	.	556	.	17.32951	-1.00000	1.19831	125
chr1	12460935	12461231	.	601	.	12.68778	-1.00000	3.52784	148
chr1	12465288	12465538	.	611	.	16.59944	-1.00000	1.10902	125
chr1	12472720	12472970	.	634	.	17.69273	-1.00000	1.22934	125
chr1	12473125	12473375	.	736	.	19.81999	-1.00000	1.43747	125
chr1	12478063	12478667	.	1000	.	96.54981	-1.00000	4.91947	302
chr1	12478214	12478464	.	1000	.	58.39152	-1.00000	2.96332	125
chr1	12478270	12478874	.	995	.	37.57078	-1.00000	4.91947	302
chr1	12495679	12495975	.	739	.	14.66699	-1.00000	3.95602	148
chr1	12496357	12496961	.	1000	.	42.49703	-1.00000	4.91947	302
chr1	12496556	12497160	.	572	.	29.71384	-1.00000	4.91947	302
chr1	12528347	12528597	.	604	.	15.50961	-1.00000	0.96308	125
chr1	12529309	12529900	.	1000	.	174.66675	-1.00000	4.91947	272
chr1	12529309	12529900	.	1000	.	59.74796	-1.00000	4.91947	477
chr1	12529403	12529699	.	1000	.	32.37748	-1.00000	3.95602	148
chr1	12529569	12529649	.	1000	.	134.75962	-1.00000	3.67550	12
chr1	12537128	12537732	.	749	.	21.65514	-1.00000	4.91947	302
chr1	12604228	12604832	.	940	.	32.07627	-1.00000	4.91947	302
chr1	12604428	12604678	.	1000	.	33.32996	-1.00000	2.25117	125
chr1	12617610	12618214	.	694	.	19.03130	-1.00000	4.91947	302
chr1	12745456	12745706	.	1000	.	35.16277	-1.00000	2.32547	125
chr1	13700140	13700744	.	543	.	14.83893	-1.00000	4.27892	302
chr1	13748893	13749497	.	1000	.	40.18996	-1.00000	4.91947	302
chr1	13749108	13749712	.	693	.	24.60485	-1.00000	4.91947	302
chr1	13807207	13807457	.	603	.	16.38100	-1.00000	1.08024	125
chr1	13808675	13808925	.	821	.	25.33571	-1.00000	1.90648	125
chr1	13869231	13869481	.	1000	.	37.13552	-1.00000	2.36013	125
chr1	13960432	13960682	.	919	.	23.25770	-1.00000	1.76454	125
chr1	14422168	14422418	.	1000	.	56.15685	-1.00000	2.98888	125
chr1	14435689	14435985	.	918	.	15.66956	-1.00000	3.95602	148
chr1	14435706	14435956	.	1000	.	37.29852	-1.00000	2.37527	125
chr1	14437037	14437287	.	1000	.	107.99261	-1.00000	3.67550	125
chr1	14437043	14437339	.	725	.	19.66678	-1.00000	3.95602	148
chr1	14443193	14443443	.	1000	.	40.45931	-1.00000	2.50429	125
chr1	14479904	14480200	.	856	.	15.07955	-1.00000	3.95602	148
chr1	14479908	14480158	.	1000	.	97.32219	-1.00000	3.67550	125
chr1	14767252	14767502	.	777	.	17.72354	-1.00000	1.23350	125
chr1	14782654	14783258	.	556	.	18.85200	-1.00000	4.91947	302
chr1	14782805	14783055	.	805	.	20.90869	-1.00000	1.54327	125
chr1	14783269	14783519	.	1000	.	27.49853	-1.00000	2.05442	125
chr1	14784029	14784398	.	1000	.	99.79698	-1.00000	4.91947	177
chr1	14784090	14784386	.	1000	.	41.38307	-1.00000	3.95602	148
chr1	14784101	14784351	.	1000	.	118.36275	-1.00000	3.67550	125
chr1	14784264	14784420	.	1000	.	17.94490	-1.00000	4.91947	141
